iter,train_mse
273,0.421786
274,0.421762
275,0.421738
276,0.421715
277,0.421692
278,0.421671
279,0.42165
280,0.42163
281,0.42161
282,0.421592
283,0.421573
284,0.421556
285,0.421539
286,0.421522
287,0.421506
288,0.421491
289,0.421476
290,0.421462
291,0.421448
292,0.421434
293,0.421421
294,0.421409
295,0.421396
296,0.421384
297,0.421373
298,0.421362
299,0.421351
300,0.42134
301,0.42133
302,0.42132
303,0.421311
304,0.421301
305,0.421292
306,0.421284
307,0.421275
308,0.421267
309,0.421259
310,0.421251
311,0.421243
312,0.421236
313,0.421229
314,0.421222
315,0.421215
316,0.421208
317,0.421202
318,0.421195
319,0.421189
320,0.421183
321,0.421177
322,0.421172
323,0.421166
324,0.421161
325,0.421155
326,0.42115
327,0.421145
328,0.42114
329,0.421136
330,0.421131
331,0.421126
332,0.421122
333,0.421118
334,0.421113
335,0.421109
336,0.421105
337,0.421101
338,0.421097
339,0.421093
340,0.421089
341,0.421086
342,0.421082
343,0.421079
344,0.421075
345,0.421072
346,0.421068
347,0.421065
348,0.421062
349,0.421059
350,0.421056
351,0.421053
352,0.42105
353,0.421047
354,0.421044
355,0.421041
356,0.421038
357,0.421035
358,0.421033
359,0.42103
360,0.421027
361,0.421025
362,0.421022
363,0.42102
364,0.421017
365,0.421015
366,0.421012
367,0.42101
368,0.421008
369,0.421005
370,0.421003
371,0.421001
372,0.420999
373,0.420997
374,0.420994
375,0.420992
376,0.42099
377,0.420988
378,0.420986
379,0.420984
380,0.420982
381,0.42098
382,0.420978
383,0.420976
384,0.420974
385,0.420973
386,0.420971
387,0.420969
388,0.420967
389,0.420965
390,0.420964
391,0.420962
392,0.42096
393,0.420958
394,0.420957
395,0.420955
396,0.420953
397,0.420952
398,0.42095
399,0.420948
400,0.420947
401,0.420945
402,0.420944
403,0.420942
404,0.420941
405,0.420939
406,0.420938
407,0.420936
408,0.420935
409,0.420933
410,0.420932
411,0.42093
412,0.420929
413,0.420927
414,0.420926
415,0.420925
416,0.420923
417,0.420922
418,0.42092
419,0.420919
420,0.420918
421,0.420916
422,0.420915
423,0.420914
424,0.420913
425,0.420911
426,0.42091
427,0.420909
428,0.420907
429,0.420906
430,0.420905
431,0.420904
432,0.420902
433,0.420901
434,0.4209
435,0.420899
436,0.420898
437,0.420896
438,0.420895
439,0.420894
440,0.420893
441,0.420892
442,0.420891
443,0.42089
444,0.420888
445,0.420887
446,0.420886
447,0.420885
448,0.420884
449,0.420883
450,0.420882
451,0.420881
452,0.42088
453,0.420879
454,0.420878
455,0.420877
456,0.420876
457,0.420875
458,0.420873
459,0.420872
460,0.420871
461,0.42087
462,0.420869
463,0.420868
464,0.420867
465,0.420866
466,0.420866
467,0.420865
468,0.420864
469,0.420863
470,0.420862
471,0.420861
472,0.42086
473,0.420859
474,0.420858
475,0.420857
476,0.420856
477,0.420855
478,0.420854
479,0.420853
480,0.420852
481,0.420852
482,0.420851
483,0.42085
484,0.420849
485,0.420848
486,0.420847
487,0.420846
488,0.420845
489,0.420845
490,0.420844
491,0.420843
492,0.420842
493,0.420841
494,0.42084
495,0.420839
496,0.420839
497,0.420838
498,0.420837
499,0.420836
500,0.420835
501,0.420835
502,0.420834
503,0.420833
504,0.420832
505,0.420831
506,0.420831
507,0.42083
508,0.420829
509,0.420828
510,0.420828
511,0.420827
512,0.420826
513,0.420825
514,0.420825
515,0.420824
516,0.420823
517,0.420822
518,0.420822
519,0.420821
520,0.42082
521,0.420819
522,0.420819
523,0.420818
524,0.420817
525,0.420816
526,0.420816
527,0.420815
528,0.420814
529,0.420814
530,0.420813
531,0.420812
532,0.420812
533,0.420811
534,0.42081
535,0.42081
536,0.420809
537,0.420808
538,0.420808
539,0.420807
540,0.420806
541,0.420806
542,0.420805
543,0.420804
544,0.420804
545,0.420803
546,0.420802
547,0.420802
548,0.420801
549,0.4208
550,0.4208
551,0.420799
552,0.420798
553,0.420798
554,0.420797
555,0.420797
556,0.420796
557,0.420795
558,0.420795
559,0.420794
560,0.420794
561,0.420793
562,0.420792
563,0.420792
564,0.420791
565,0.420791
566,0.42079
567,0.420789
568,0.420789
569,0.420788
570,0.420788
571,0.420787
572,0.420786
573,0.420786
574,0.420785
575,0.420785
576,0.420784
577,0.420784
578,0.420783
579,0.420782
580,0.420782
581,0.420781
582,0.420781
583,0.42078
584,0.42078
585,0.420779
586,0.420779
587,0.420778
588,0.420778
589,0.420777
590,0.420776
591,0.420776
592,0.420775
593,0.420775
594,0.420774
595,0.420774
596,0.420773
597,0.420773
598,0.420772
599,0.420772
600,0.420771
601,0.420771
602,0.42077
603,0.42077
604,0.420769
605,0.420769
606,0.420768
607,0.420768
608,0.420767
609,0.420767
610,0.420766
611,0.420766
612,0.420765
613,0.420765
614,0.420764
615,0.420764
616,0.420763
617,0.420763
618,0.420762
619,0.420762
620,0.420761
621,0.420761
622,0.42076
623,0.42076
624,0.420759
625,0.420759
626,0.420758
627,0.420758
628,0.420758
629,0.420757
630,0.420757
631,0.420756
632,0.420756
633,0.420755
634,0.420755
635,0.420754
636,0.420754
637,0.420753
638,0.420753
639,0.420753
640,0.420752
641,0.420752
642,0.420751
643,0.420751
644,0.42075
645,0.42075
646,0.420749
647,0.420749
648,0.420749
649,0.420748
650,0.420748
651,0.420747
652,0.420747
653,0.420747
654,0.420746
655,0.420746
656,0.420745
657,0.420745
658,0.420744
659,0.420744
660,0.420744
661,0.420743
662,0.420743
663,0.420742
664,0.420742
665,0.420742
666,0.420741
667,0.420741
668,0.42074
669,0.42074
670,0.42074
671,0.420739
672,0.420739
673,0.420738
674,0.420738
675,0.420738
676,0.420737
677,0.420737
678,0.420736
679,0.420736
680,0.420736
681,0.420735
682,0.420735
683,0.420734
684,0.420734
685,0.420734
686,0.420733
687,0.420733
688,0.420733
689,0.420732
690,0.420732
691,0.420731
692,0.420731
693,0.420731
694,0.42073
695,0.42073
696,0.42073
697,0.420729
698,0.420729
699,0.420729
700,0.420728
701,0.420728
702,0.420727
703,0.420727
704,0.420727
705,0.420726
706,0.420726
707,0.420726
708,0.420725
709,0.420725
710,0.420725
711,0.420724
712,0.420724
713,0.420724
714,0.420723
715,0.420723
716,0.420723
717,0.420722
718,0.420722
719,0.420722
720,0.420721
721,0.420721
722,0.420721
723,0.42072
724,0.42072
725,0.42072
726,0.420719
727,0.420719
728,0.420719
729,0.420718
730,0.420718
731,0.420718
732,0.420717
733,0.420717
734,0.420717
735,0.420716
736,0.420716
737,0.420716
738,0.420715
739,0.420715
740,0.420715
741,0.420714
742,0.420714
743,0.420714
744,0.420713
745,0.420713
746,0.420713
747,0.420712
748,0.420712
749,0.420712
750,0.420712
751,0.420711
752,0.420711
753,0.420711
754,0.42071
755,0.42071
756,0.42071
757,0.420709
758,0.420709
759,0.420709
760,0.420709
761,0.420708
762,0.420708
763,0.420708
764,0.420707
765,0.420707
766,0.420707
767,0.420706
768,0.420706
769,0.420706
770,0.420706
771,0.420705
772,0.420705
773,0.420705
774,0.420704
775,0.420704
776,0.420704
777,0.420704
778,0.420703
779,0.420703
780,0.420703
781,0.420702
782,0.420702
783,0.420702
784,0.420702
785,0.420701
786,0.420701
787,0.420701
788,0.420701
789,0.4207
790,0.4207
791,0.4207
792,0.420699
793,0.420699
794,0.420699
795,0.420699
796,0.420698
797,0.420698
798,0.420698
799,0.420698
800,0.420697
801,0.420697
802,0.420697
803,0.420696
804,0.420696
805,0.420696
806,0.420696
807,0.420695
808,0.420695
809,0.420695
810,0.420695
811,0.420694
812,0.420694
813,0.420694
814,0.420694
815,0.420693
816,0.420693
817,0.420693
818,0.420693
819,0.420692
820,0.420692
821,0.420692
822,0.420692
823,0.420691
824,0.420691
825,0.420691
826,0.420691
827,0.42069
828,0.42069
829,0.42069
830,0.42069
831,0.420689
832,0.420689
833,0.420689
834,0.420689
835,0.420688
836,0.420688
837,0.420688
838,0.420688
839,0.420687
840,0.420687
841,0.420687
842,0.420687
843,0.420687
844,0.420686
845,0.420686
846,0.420686
847,0.420686
848,0.420685
849,0.420685
850,0.420685
851,0.420685
852,0.420684
853,0.420684
854,0.420684
855,0.420684
856,0.420684
857,0.420683
858,0.420683
859,0.420683
860,0.420683
861,0.420682
862,0.420682
863,0.420682
864,0.420682
865,0.420682
866,0.420681
867,0.420681
868,0.420681
869,0.420681
870,0.42068
871,0.42068
872,0.42068
873,0.42068
874,0.42068
875,0.420679
876,0.420679
877,0.420679
878,0.420679
879,0.420678
880,0.420678
881,0.420678
882,0.420678
883,0.420678
884,0.420677
885,0.420677
886,0.420677
887,0.420677
888,0.420677
889,0.420676
890,0.420676
891,0.420676
892,0.420676
893,0.420676
894,0.420675
895,0.420675
896,0.420675
897,0.420675
898,0.420675
899,0.420674
900,0.420674
901,0.420674
902,0.420674
903,0.420674
904,0.420673
905,0.420673
906,0.420673
907,0.420673
908,0.420673
909,0.420672
910,0.420672
911,0.420672
912,0.420672
913,0.420672
914,0.420671
915,0.420671
916,0.420671
917,0.420671
918,0.420671
919,0.42067
920,0.42067
921,0.42067
922,0.42067
923,0.42067
924,0.420669
925,0.420669
926,0.420669
927,0.420669
928,0.420669
929,0.420669
930,0.420668
931,0.420668
932,0.420668
933,0.420668
934,0.420668
935,0.420667
936,0.420667
937,0.420667
938,0.420667
939,0.420667
940,0.420667
941,0.420666
942,0.420666
943,0.420666
944,0.420666
945,0.420666
946,0.420665
947,0.420665
948,0.420665
949,0.420665
950,0.420665
951,0.420665
952,0.420664
953,0.420664
954,0.420664
955,0.420664
956,0.420664
957,0.420664
958,0.420663
959,0.420663
960,0.420663
961,0.420663
962,0.420663
963,0.420662
964,0.420662
965,0.420662
966,0.420662
967,0.420662
968,0.420662
969,0.420661
970,0.420661
971,0.420661
972,0.420661
973,0.420661
974,0.420661
975,0.42066
976,0.42066
977,0.42066
978,0.42066
979,0.42066
980,0.42066
981,0.420659
982,0.420659
983,0.420659
984,0.420659
985,0.420659
986,0.420659
987,0.420659
988,0.420658
989,0.420658
990,0.420658
991,0.420658
992,0.420658
993,0.420658
994,0.420657
995,0.420657
996,0.420657
997,0.420657
998,0.420657
999,0.420657
1000,0.420656
1001,0.420656
1002,0.420656
1003,0.420656
1004,0.420656
1005,0.420656
1006,0.420656
1007,0.420655
1008,0.420655
1009,0.420655
1010,0.420655
1011,0.420655
1012,0.420655
1013,0.420654
1014,0.420654
1015,0.420654
1016,0.420654
1017,0.420654
1018,0.420654
1019,0.420654
1020,0.420653
1021,0.420653
1022,0.420653
1023,0.420653
1024,0.420653
1025,0.420653
1026,0.420653
1027,0.420652
1028,0.420652
1029,0.420652
1030,0.420652
1031,0.420652
1032,0.420652
1033,0.420652
1034,0.420651
1035,0.420651
1036,0.420651
1037,0.420651
1038,0.420651
1039,0.420651
1040,0.420651
1041,0.42065
1042,0.42065
1043,0.42065
1044,0.42065
1045,0.42065
1046,0.42065
1047,0.42065
1048,0.420649
1049,0.420649
1050,0.420649
1051,0.420649
1052,0.420649
1053,0.420649
1054,0.420649
1055,0.420649
1056,0.420648
1057,0.420648
1058,0.420648
1059,0.420648
1060,0.420648
1061,0.420648
1062,0.420648
1063,0.420647
1064,0.420647
1065,0.420647
1066,0.420647
1067,0.420647
1068,0.420647
1069,0.420647
1070,0.420647
1071,0.420646
1072,0.420646
1073,0.420646
1074,0.420646
1075,0.420646
1076,0.420646
1077,0.420646
1078,0.420646
1079,0.420645
1080,0.420645
1081,0.420645
1082,0.420645
1083,0.420645
1084,0.420645
1085,0.420645
1086,0.420645
1087,0.420644
1088,0.420644
1089,0.420644
1090,0.420644
1091,0.420644
1092,0.420644
1093,0.420644
1094,0.420644
1095,0.420643
1096,0.420643
1097,0.420643
1098,0.420643
1099,0.420643
1100,0.420643
1101,0.420643
1102,0.420643
1103,0.420642
1104,0.420642
1105,0.420642
1106,0.420642
1107,0.420642
1108,0.420642
1109,0.420642
1110,0.420642
1111,0.420641
1112,0.420641
1113,0.420641
1114,0.420641
1115,0.420641
1116,0.420641
1117,0.420641
1118,0.420641
1119,0.420641
1120,0.42064
1121,0.42064
1122,0.42064
1123,0.42064
1124,0.42064
1125,0.42064
1126,0.42064
1127,0.42064
1128,0.42064
1129,0.420639
1130,0.420639
1131,0.420639
1132,0.420639
1133,0.420639
1134,0.420639
1135,0.420639
1136,0.420639
1137,0.420639
1138,0.420638
1139,0.420638
1140,0.420638
1141,0.420638
1142,0.420638
1143,0.420638
1144,0.420638
1145,0.420638
1146,0.420638
1147,0.420637
1148,0.420637
1149,0.420637
1150,0.420637
1151,0.420637
1152,0.420637
1153,0.420637
1154,0.420637
1155,0.420637
1156,0.420636
1157,0.420636
1158,0.420636
1159,0.420636
1160,0.420636
1161,0.420636
1162,0.420636
1163,0.420636
1164,0.420636
1165,0.420636
1166,0.420635
1167,0.420635
1168,0.420635
1169,0.420635
1170,0.420635
1171,0.420635
1172,0.420635
1173,0.420635
1174,0.420635
1175,0.420635
1176,0.420634
1177,0.420634
1178,0.420634
1179,0.420634
1180,0.420634
1181,0.420634
1182,0.420634
1183,0.420634
1184,0.420634
1185,0.420634
1186,0.420633
1187,0.420633
1188,0.420633
1189,0.420633
1190,0.420633
1191,0.420633
1192,0.420633
1193,0.420633
1194,0.420633
1195,0.420633
1196,0.420632
1197,0.420632
1198,0.420632
1199,0.420632
1200,0.420632
1201,0.420632
1202,0.420632
1203,0.420632
1204,0.420632
1205,0.420632
1206,0.420632
1207,0.420631
1208,0.420631
1209,0.420631
1210,0.420631
1211,0.420631
1212,0.420631
1213,0.420631
1214,0.420631
1215,0.420631
1216,0.420631
1217,0.420631
1218,0.42063
1219,0.42063
1220,0.42063
1221,0.42063
1222,0.42063
1223,0.42063
1224,0.42063
1225,0.42063
1226,0.42063
1227,0.42063
1228,0.42063
1229,0.420629
1230,0.420629
1231,0.420629
1232,0.420629
1233,0.420629
1234,0.420629
1235,0.420629
1236,0.420629
1237,0.420629
1238,0.420629
1239,0.420629
1240,0.420628
1241,0.420628
1242,0.420628
1243,0.420628
1244,0.420628
1245,0.420628
1246,0.420628
1247,0.420628
1248,0.420628
1249,0.420628
1250,0.420628
1251,0.420628
1252,0.420627
1253,0.420627
1254,0.420627
1255,0.420627
1256,0.420627
1257,0.420627
1258,0.420627
1259,0.420627
1260,0.420627
1261,0.420627
1262,0.420627
1263,0.420627
1264,0.420626
1265,0.420626
1266,0.420626
1267,0.420626
1268,0.420626
1269,0.420626
1270,0.420626
1271,0.420626
1272,0.420626
1273,0.420626
1274,0.420626
1275,0.420626
1276,0.420626
1277,0.420625
1278,0.420625
1279,0.420625
1280,0.420625
1281,0.420625
1282,0.420625
1283,0.420625
1284,0.420625
1285,0.420625
1286,0.420625
1287,0.420625
1288,0.420625
1289,0.420625
1290,0.420624
1291,0.420624
1292,0.420624
1293,0.420624
1294,0.420624
1295,0.420624
1296,0.420624
1297,0.420624
1298,0.420624
1299,0.420624
1300,0.420624
1301,0.420624
1302,0.420624
1303,0.420623
1304,0.420623
1305,0.420623
1306,0.420623
1307,0.420623
1308,0.420623
1309,0.420623
1310,0.420623
1311,0.420623
1312,0.420623
1313,0.420623
1314,0.420623
1315,0.420623
1316,0.420623
1317,0.420622
1318,0.420622
1319,0.420622
1320,0.420622
1321,0.420622
1322,0.420622
1323,0.420622
1324,0.420622
1325,0.420622
1326,0.420622
1327,0.420622
1328,0.420622
1329,0.420622
1330,0.420622
1331,0.420621
1332,0.420621
1333,0.420621
1334,0.420621
1335,0.420621
1336,0.420621
1337,0.420621
1338,0.420621
1339,0.420621
1340,0.420621
1341,0.420621
1342,0.420621
1343,0.420621
1344,0.420621
1345,0.420621
1346,0.42062
1347,0.42062
1348,0.42062
1349,0.42062
1350,0.42062
1351,0.42062
1352,0.42062
1353,0.42062
1354,0.42062
1355,0.42062
1356,0.42062
1357,0.42062
1358,0.42062
1359,0.42062
1360,0.42062
1361,0.420619
1362,0.420619
1363,0.420619
1364,0.420619
1365,0.420619
1366,0.420619
1367,0.420619
1368,0.420619
1369,0.420619
1370,0.420619
1371,0.420619
1372,0.420619
1373,0.420619
1374,0.420619
1375,0.420619
1376,0.420619
1377,0.420618
1378,0.420618
1379,0.420618
1380,0.420618
1381,0.420618
1382,0.420618
1383,0.420618
1384,0.420618
1385,0.420618
1386,0.420618
1387,0.420618
1388,0.420618
1389,0.420618
1390,0.420618
1391,0.420618
1392,0.420618
1393,0.420618
1394,0.420617
1395,0.420617
1396,0.420617
1397,0.420617
1398,0.420617
1399,0.420617
1400,0.420617
1401,0.420617
1402,0.420617
1403,0.420617
1404,0.420617
1405,0.420617
1406,0.420617
1407,0.420617
1408,0.420617
1409,0.420617
1410,0.420617
1411,0.420616
1412,0.420616
1413,0.420616
1414,0.420616
1415,0.420616
1416,0.420616
1417,0.420616
1418,0.420616
1419,0.420616
1420,0.420616
1421,0.420616
1422,0.420616
1423,0.420616
1424,0.420616
1425,0.420616
1426,0.420616
1427,0.420616
1428,0.420616
1429,0.420615
1430,0.420615
1431,0.420615
1432,0.420615
1433,0.420615
1434,0.420615
1435,0.420615
1436,0.420615
1437,0.420615
1438,0.420615
1439,0.420615
1440,0.420615
1441,0.420615
1442,0.420615
1443,0.420615
1444,0.420615
1445,0.420615
1446,0.420615
1447,0.420615
1448,0.420614
1449,0.420614
1450,0.420614
1451,0.420614
1452,0.420614
1453,0.420614
1454,0.420614
1455,0.420614
1456,0.420614
1457,0.420614
1458,0.420614
1459,0.420614
1460,0.420614
1461,0.420614
1462,0.420614
1463,0.420614
1464,0.420614
1465,0.420614
1466,0.420614
1467,0.420613
1468,0.420613
1469,0.420613
1470,0.420613
1471,0.420613
1472,0.420613
1473,0.420613
1474,0.420613
1475,0.420613
1476,0.420613
1477,0.420613
1478,0.420613
1479,0.420613
1480,0.420613
1481,0.420613
1482,0.420613
1483,0.420613
1484,0.420613
1485,0.420613
1486,0.420613
1487,0.420613
1488,0.420612
1489,0.420612
1490,0.420612
1491,0.420612
1492,0.420612
1493,0.420612
1494,0.420612
1495,0.420612
1496,0.420612
1497,0.420612
1498,0.420612
1499,0.420612
1500,0.420612
1501,0.420612
1502,0.420612
1503,0.420612
1504,0.420612
1505,0.420612
1506,0.420612
1507,0.420612
1508,0.420612
1509,0.420611
1510,0.420611
1511,0.420611
1512,0.420611
1513,0.420611
1514,0.420611
1515,0.420611
1516,0.420611
1517,0.420611
1518,0.420611
1519,0.420611
1520,0.420611
1521,0.420611
1522,0.420611
1523,0.420611
1524,0.420611
1525,0.420611
1526,0.420611
1527,0.420611
1528,0.420611
1529,0.420611
1530,0.420611
1531,0.420611
1532,0.42061
1533,0.42061
1534,0.42061
1535,0.42061
1536,0.42061
1537,0.42061
1538,0.42061
1539,0.42061
1540,0.42061
1541,0.42061
1542,0.42061
1543,0.42061
1544,0.42061
1545,0.42061
1546,0.42061
1547,0.42061
1548,0.42061
1549,0.42061
1550,0.42061
1551,0.42061
1552,0.42061
1553,0.42061
1554,0.42061
1555,0.42061
1556,0.420609
1557,0.420609
1558,0.420609
1559,0.420609
1560,0.420609
1561,0.420609
1562,0.420609
1563,0.420609
1564,0.420609
1565,0.420609
1566,0.420609
1567,0.420609
1568,0.420609
1569,0.420609
1570,0.420609
1571,0.420609
1572,0.420609
1573,0.420609
1574,0.420609
1575,0.420609
1576,0.420609
1577,0.420609
1578,0.420609
1579,0.420609
1580,0.420609
1581,0.420609
1582,0.420608
1583,0.420608
1584,0.420608
1585,0.420608
1586,0.420608
1587,0.420608
1588,0.420608
1589,0.420608
1590,0.420608
1591,0.420608
1592,0.420608
1593,0.420608
1594,0.420608
1595,0.420608
1596,0.420608
1597,0.420608
1598,0.420608
1599,0.420608
1600,0.420608
1601,0.420608
1602,0.420608
1603,0.420608
1604,0.420608
1605,0.420608
1606,0.420608
1607,0.420608
1608,0.420608
1609,0.420607
1610,0.420607
1611,0.420607
1612,0.420607
1613,0.420607
1614,0.420607
1615,0.420607
1616,0.420607
1617,0.420607
1618,0.420607
1619,0.420607
1620,0.420607
1621,0.420607
1622,0.420607
1623,0.420607
1624,0.420607
1625,0.420607
1626,0.420607
1627,0.420607
1628,0.420607
1629,0.420607
1630,0.420607
1631,0.420607
1632,0.420607
1633,0.420607
1634,0.420607
1635,0.420607
1636,0.420607
1637,0.420607
1638,0.420606
1639,0.420606
1640,0.420606
1641,0.420606
1642,0.420606
1643,0.420606
1644,0.420606
1645,0.420606
1646,0.420606
1647,0.420606
1648,0.420606
1649,0.420606
1650,0.420606
1651,0.420606
1652,0.420606
1653,0.420606
1654,0.420606
1655,0.420606
1656,0.420606
1657,0.420606
1658,0.420606
1659,0.420606
1660,0.420606
1661,0.420606
1662,0.420606
1663,0.420606
1664,0.420606
1665,0.420606
1666,0.420606
1667,0.420606
1668,0.420606
1669,0.420605
1670,0.420605
1671,0.420605
1672,0.420605
1673,0.420605
1674,0.420605
1675,0.420605
1676,0.420605
1677,0.420605
1678,0.420605
1679,0.420605
1680,0.420605
1681,0.420605
1682,0.420605
1683,0.420605
1684,0.420605
1685,0.420605
1686,0.420605
1687,0.420605
1688,0.420605
1689,0.420605
1690,0.420605
1691,0.420605
1692,0.420605
1693,0.420605
1694,0.420605
1695,0.420605
1696,0.420605
1697,0.420605
1698,0.420605
1699,0.420605
1700,0.420605
1701,0.420605
1702,0.420604
1703,0.420604
1704,0.420604
1705,0.420604
1706,0.420604
1707,0.420604
1708,0.420604
1709,0.420604
1710,0.420604
1711,0.420604
1712,0.420604
1713,0.420604
1714,0.420604
1715,0.420604
1716,0.420604
1717,0.420604
1718,0.420604
1719,0.420604
1720,0.420604
1721,0.420604
1722,0.420604
1723,0.420604
1724,0.420604
1725,0.420604
1726,0.420604
1727,0.420604
1728,0.420604
1729,0.420604
1730,0.420604
1731,0.420604
1732,0.420604
1733,0.420604
1734,0.420604
1735,0.420604
1736,0.420604
1737,0.420604
1738,0.420604
1739,0.420603
1740,0.420603
1741,0.420603
1742,0.420603
1743,0.420603
1744,0.420603
1745,0.420603
1746,0.420603
1747,0.420603
1748,0.420603
1749,0.420603
1750,0.420603
1751,0.420603
1752,0.420603
1753,0.420603
1754,0.420603
1755,0.420603
1756,0.420603
1757,0.420603
1758,0.420603
1759,0.420603
1760,0.420603
1761,0.420603
1762,0.420603
1763,0.420603
1764,0.420603
1765,0.420603
1766,0.420603
1767,0.420603
1768,0.420603
1769,0.420603
1770,0.420603
1771,0.420603
1772,0.420603
1773,0.420603
1774,0.420603
1775,0.420603
1776,0.420603
1777,0.420603
1778,0.420602
1779,0.420602
1780,0.420602
1781,0.420602
1782,0.420602
1783,0.420602
1784,0.420602
1785,0.420602
1786,0.420602
1787,0.420602
1788,0.420602
1789,0.420602
1790,0.420602
1791,0.420602
1792,0.420602
1793,0.420602
1794,0.420602
1795,0.420602
1796,0.420602
1797,0.420602
1798,0.420602
1799,0.420602
1800,0.420602
1801,0.420602
1802,0.420602
1803,0.420602
1804,0.420602
1805,0.420602
1806,0.420602
1807,0.420602
1808,0.420602
1809,0.420602
1810,0.420602
1811,0.420602
1812,0.420602
1813,0.420602
1814,0.420602
1815,0.420602
1816,0.420602
1817,0.420602
1818,0.420602
1819,0.420602
1820,0.420602
1821,0.420602
1822,0.420601
1823,0.420601
1824,0.420601
1825,0.420601
1826,0.420601
1827,0.420601
1828,0.420601
1829,0.420601
1830,0.420601
1831,0.420601
1832,0.420601
1833,0.420601
1834,0.420601
1835,0.420601
1836,0.420601
1837,0.420601
1838,0.420601
1839,0.420601
1840,0.420601
1841,0.420601
1842,0.420601
1843,0.420601
1844,0.420601
1845,0.420601
1846,0.420601
1847,0.420601
1848,0.420601
1849,0.420601
1850,0.420601
1851,0.420601
1852,0.420601
1853,0.420601
1854,0.420601
1855,0.420601
1856,0.420601
1857,0.420601
1858,0.420601
1859,0.420601
1860,0.420601
1861,0.420601
1862,0.420601
1863,0.420601
1864,0.420601
1865,0.420601
1866,0.420601
1867,0.420601
1868,0.420601
1869,0.420601
1870,0.420601
1871,0.4206
1872,0.4206
