iter,train_mse
1870,0.570169
1871,0.570168
1872,0.570167
1873,0.570166
1874,0.570165
1875,0.570164
1876,0.570164
1877,0.570163
1878,0.570162
1879,0.570161
1880,0.57016
1881,0.570159
1882,0.570159
1883,0.570158
1884,0.570157
1885,0.570156
1886,0.570155
1887,0.570155
1888,0.570154
1889,0.570153
1890,0.570152
1891,0.570151
1892,0.57015
1893,0.57015
1894,0.570149
1895,0.570148
1896,0.570147
1897,0.570146
1898,0.570146
1899,0.570145
1900,0.570144
1901,0.570143
1902,0.570142
1903,0.570142
1904,0.570141
1905,0.57014
1906,0.570139
1907,0.570138
1908,0.570138
1909,0.570137
1910,0.570136
1911,0.570135
1912,0.570134
1913,0.570134
1914,0.570133
1915,0.570132
1916,0.570131
1917,0.57013
1918,0.57013
1919,0.570129
1920,0.570128
1921,0.570127
1922,0.570126
1923,0.570126
1924,0.570125
1925,0.570124
1926,0.570123
1927,0.570122
1928,0.570122
1929,0.570121
1930,0.57012
1931,0.570119
1932,0.570118
1933,0.570118
1934,0.570117
1935,0.570116
1936,0.570115
1937,0.570115
1938,0.570114
1939,0.570113
1940,0.570112
1941,0.570111
1942,0.570111
1943,0.57011
1944,0.570109
1945,0.570108
1946,0.570107
1947,0.570107
1948,0.570106
1949,0.570105
1950,0.570104
1951,0.570104
1952,0.570103
1953,0.570102
1954,0.570101
1955,0.570101
1956,0.5701
1957,0.570099
1958,0.570098
1959,0.570097
1960,0.570097
1961,0.570096
1962,0.570095
1963,0.570094
1964,0.570094
1965,0.570093
1966,0.570092
1967,0.570091
1968,0.570091
1969,0.57009
1970,0.570089
1971,0.570088
1972,0.570087
1973,0.570087
1974,0.570086
1975,0.570085
1976,0.570084
1977,0.570084
1978,0.570083
1979,0.570082
1980,0.570081
1981,0.570081
1982,0.57008
1983,0.570079
1984,0.570078
1985,0.570078
1986,0.570077
1987,0.570076
1988,0.570075
1989,0.570075
1990,0.570074
1991,0.570073
1992,0.570072
1993,0.570072
1994,0.570071
1995,0.57007
1996,0.570069
1997,0.570069
1998,0.570068
1999,0.570067
