iter,train_mse
114,6.18865e+06
115,6.13205e+06
116,6.07751e+06
117,6.02494e+06
118,5.97427e+06
119,5.92544e+06
120,5.87836e+06
121,5.83297e+06
122,5.78921e+06
123,5.74701e+06
124,5.70631e+06
125,5.66705e+06
126,5.62919e+06
127,5.59266e+06
128,5.55741e+06
129,5.52341e+06
130,5.49058e+06
131,5.45891e+06
132,5.42833e+06
133,5.39881e+06
134,5.3703e+06
135,5.34278e+06
136,5.31619e+06
137,5.29052e+06
138,5.26571e+06
139,5.24174e+06
140,5.21858e+06
141,5.19619e+06
142,5.17455e+06
143,5.15363e+06
144,5.1334e+06
145,5.11383e+06
146,5.09491e+06
147,5.0766e+06
148,5.05889e+06
149,5.04175e+06
150,5.02515e+06
151,5.00909e+06
152,4.99354e+06
153,4.97848e+06
154,4.96389e+06
155,4.94975e+06
156,4.93606e+06
157,4.92278e+06
158,4.90992e+06
159,4.89744e+06
160,4.88535e+06
161,4.87361e+06
162,4.86223e+06
163,4.85119e+06
164,4.84047e+06
165,4.83006e+06
166,4.81996e+06
167,4.81015e+06
168,4.80062e+06
169,4.79136e+06
170,4.78236e+06
171,4.77361e+06
172,4.76511e+06
173,4.75684e+06
174,4.7488e+06
175,4.74097e+06
176,4.73336e+06
177,4.72594e+06
178,4.71873e+06
179,4.7117e+06
180,4.70486e+06
181,4.69819e+06
182,4.69169e+06
183,4.68536e+06
184,4.67918e+06
185,4.67316e+06
186,4.66729e+06
187,4.66156e+06
188,4.65596e+06
189,4.65051e+06
190,4.64518e+06
191,4.63997e+06
192,4.63489e+06
193,4.62992e+06
194,4.62507e+06
195,4.62032e+06
196,4.61568e+06
197,4.61114e+06
198,4.6067e+06
199,4.60236e+06
200,4.59811e+06
201,4.59395e+06
202,4.58988e+06
203,4.58589e+06
204,4.58198e+06
205,4.57815e+06
206,4.5744e+06
207,4.57072e+06
208,4.56711e+06
209,4.56357e+06
210,4.5601e+06
211,4.5567e+06
212,4.55336e+06
213,4.55008e+06
214,4.54686e+06
215,4.5437e+06
216,4.5406e+06
217,4.53755e+06
218,4.53456e+06
219,4.53161e+06
220,4.52872e+06
221,4.52587e+06
222,4.52308e+06
223,4.52033e+06
224,4.51762e+06
225,4.51496e+06
226,4.51234e+06
227,4.50976e+06
228,4.50722e+06
229,4.50473e+06
230,4.50226e+06
231,4.49984e+06
232,4.49745e+06
233,4.4951e+06
234,4.49279e+06
235,4.4905e+06
236,4.48825e+06
237,4.48603e+06
238,4.48385e+06
239,4.48169e+06
240,4.47956e+06
241,4.47746e+06
242,4.47539e+06
243,4.47335e+06
244,4.47133e+06
245,4.46934e+06
246,4.46738e+06
247,4.46544e+06
248,4.46353e+06
249,4.46164e+06
250,4.45977e+06
251,4.45793e+06
252,4.45611e+06
253,4.45431e+06
254,4.45253e+06
255,4.45078e+06
256,4.44904e+06
257,4.44733e+06
258,4.44563e+06
259,4.44395e+06
260,4.4423e+06
261,4.44066e+06
262,4.43904e+06
263,4.43744e+06
264,4.43585e+06
265,4.43429e+06
266,4.43274e+06
267,4.43121e+06
268,4.42969e+06
269,4.42819e+06
270,4.4267e+06
271,4.42523e+06
272,4.42378e+06
273,4.42234e+06
274,4.42092e+06
275,4.41951e+06
276,4.41811e+06
277,4.41673e+06
278,4.41536e+06
279,4.41401e+06
280,4.41267e+06
281,4.41134e+06
282,4.41002e+06
283,4.40872e+06
284,4.40743e+06
285,4.40615e+06
286,4.40489e+06
287,4.40363e+06
288,4.40239e+06
289,4.40116e+06
290,4.39994e+06
291,4.39873e+06
292,4.39753e+06
293,4.39635e+06
294,4.39517e+06
295,4.39401e+06
296,4.39285e+06
297,4.39171e+06
298,4.39057e+06
299,4.38945e+06
300,4.38833e+06
301,4.38723e+06
302,4.38613e+06
303,4.38505e+06
304,4.38397e+06
305,4.3829e+06
306,4.38185e+06
307,4.3808e+06
308,4.37976e+06
309,4.37872e+06
310,4.3777e+06
311,4.37669e+06
312,4.37568e+06
313,4.37468e+06
314,4.37369e+06
315,4.37271e+06
316,4.37174e+06
317,4.37077e+06
318,4.36981e+06
319,4.36886e+06
320,4.36792e+06
321,4.36699e+06
322,4.36606e+06
323,4.36514e+06
324,4.36423e+06
325,4.36332e+06
326,4.36242e+06
327,4.36153e+06
328,4.36065e+06
329,4.35977e+06
330,4.3589e+06
331,4.35803e+06
332,4.35718e+06
333,4.35632e+06
334,4.35548e+06
335,4.35464e+06
336,4.35381e+06
337,4.35298e+06
338,4.35217e+06
339,4.35135e+06
340,4.35055e+06
341,4.34974e+06
342,4.34895e+06
343,4.34816e+06
344,4.34738e+06
345,4.3466e+06
346,4.34583e+06
347,4.34506e+06
348,4.3443e+06
349,4.34355e+06
350,4.3428e+06
351,4.34205e+06
352,4.34131e+06
353,4.34058e+06
354,4.33985e+06
355,4.33913e+06
356,4.33841e+06
357,4.3377e+06
358,4.33699e+06
359,4.33629e+06
360,4.33559e+06
361,4.3349e+06
362,4.33421e+06
363,4.33353e+06
364,4.33285e+06
365,4.33218e+06
366,4.33151e+06
367,4.33084e+06
368,4.33018e+06
369,4.32953e+06
370,4.32888e+06
371,4.32823e+06
372,4.32759e+06
373,4.32695e+06
374,4.32632e+06
375,4.32569e+06
376,4.32507e+06
377,4.32445e+06
378,4.32383e+06
379,4.32322e+06
380,4.32261e+06
381,4.32201e+06
382,4.32141e+06
383,4.32082e+06
384,4.32022e+06
385,4.31964e+06
386,4.31905e+06
387,4.31847e+06
388,4.3179e+06
389,4.31732e+06
390,4.31676e+06
391,4.31619e+06
392,4.31563e+06
393,4.31507e+06
394,4.31452e+06
395,4.31397e+06
396,4.31342e+06
397,4.31288e+06
398,4.31234e+06
399,4.3118e+06
400,4.31127e+06
401,4.31074e+06
402,4.31022e+06
403,4.30969e+06
404,4.30917e+06
405,4.30866e+06
406,4.30815e+06
407,4.30764e+06
408,4.30713e+06
409,4.30663e+06
410,4.30613e+06
411,4.30563e+06
412,4.30514e+06
413,4.30465e+06
414,4.30416e+06
415,4.30367e+06
416,4.30319e+06
417,4.30271e+06
418,4.30224e+06
419,4.30177e+06
420,4.3013e+06
421,4.30083e+06
422,4.30036e+06
423,4.2999e+06
424,4.29945e+06
425,4.29899e+06
426,4.29854e+06
427,4.29809e+06
428,4.29764e+06
429,4.29719e+06
430,4.29675e+06
431,4.29631e+06
432,4.29588e+06
433,4.29544e+06
434,4.29501e+06
435,4.29458e+06
436,4.29415e+06
437,4.29373e+06
438,4.29331e+06
439,4.29289e+06
440,4.29247e+06
441,4.29206e+06
442,4.29165e+06
443,4.29124e+06
444,4.29083e+06
445,4.29043e+06
446,4.29002e+06
447,4.28962e+06
448,4.28923e+06
449,4.28883e+06
450,4.28844e+06
451,4.28805e+06
452,4.28766e+06
453,4.28727e+06
454,4.28689e+06
455,4.28651e+06
456,4.28613e+06
457,4.28575e+06
458,4.28537e+06
459,4.285e+06
460,4.28463e+06
461,4.28426e+06
462,4.28389e+06
463,4.28353e+06
464,4.28316e+06
465,4.2828e+06
466,4.28244e+06
467,4.28209e+06
468,4.28173e+06
469,4.28138e+06
470,4.28103e+06
471,4.28068e+06
472,4.28033e+06
473,4.27999e+06
474,4.27964e+06
475,4.2793e+06
476,4.27896e+06
477,4.27862e+06
478,4.27829e+06
479,4.27795e+06
480,4.27762e+06
481,4.27729e+06
482,4.27696e+06
483,4.27663e+06
484,4.27631e+06
485,4.27599e+06
486,4.27566e+06
487,4.27534e+06
488,4.27503e+06
489,4.27471e+06
490,4.27439e+06
491,4.27408e+06
492,4.27377e+06
493,4.27346e+06
494,4.27315e+06
495,4.27284e+06
496,4.27254e+06
497,4.27223e+06
498,4.27193e+06
499,4.27163e+06
500,4.27133e+06
501,4.27103e+06
502,4.27074e+06
503,4.27044e+06
504,4.27015e+06
505,4.26986e+06
506,4.26957e+06
507,4.26928e+06
508,4.26899e+06
509,4.26871e+06
510,4.26842e+06
511,4.26814e+06
512,4.26786e+06
513,4.26758e+06
514,4.2673e+06
515,4.26702e+06
516,4.26675e+06
517,4.26647e+06
518,4.2662e+06
519,4.26593e+06
520,4.26566e+06
521,4.26539e+06
522,4.26512e+06
523,4.26486e+06
524,4.26459e+06
525,4.26433e+06
526,4.26407e+06
527,4.26381e+06
528,4.26355e+06
529,4.26329e+06
530,4.26303e+06
531,4.26277e+06
532,4.26252e+06
533,4.26227e+06
534,4.26201e+06
535,4.26176e+06
536,4.26151e+06
537,4.26126e+06
538,4.26102e+06
539,4.26077e+06
540,4.26053e+06
541,4.26028e+06
542,4.26004e+06
543,4.2598e+06
544,4.25956e+06
545,4.25932e+06
546,4.25908e+06
547,4.25884e+06
548,4.25861e+06
549,4.25837e+06
550,4.25814e+06
551,4.2579e+06
552,4.25767e+06
553,4.25744e+06
554,4.25721e+06
555,4.25698e+06
556,4.25676e+06
557,4.25653e+06
558,4.25631e+06
559,4.25608e+06
560,4.25586e+06
561,4.25564e+06
562,4.25541e+06
563,4.25519e+06
564,4.25497e+06
565,4.25476e+06
566,4.25454e+06
567,4.25432e+06
568,4.25411e+06
569,4.25389e+06
570,4.25368e+06
571,4.25347e+06
572,4.25326e+06
573,4.25305e+06
574,4.25284e+06
575,4.25263e+06
576,4.25242e+06
577,4.25221e+06
578,4.25201e+06
579,4.2518e+06
580,4.2516e+06
581,4.25139e+06
582,4.25119e+06
583,4.25099e+06
584,4.25079e+06
585,4.25059e+06
586,4.25039e+06
587,4.25019e+06
588,4.25e+06
589,4.2498e+06
590,4.2496e+06
591,4.24941e+06
592,4.24922e+06
593,4.24902e+06
594,4.24883e+06
595,4.24864e+06
596,4.24845e+06
597,4.24826e+06
598,4.24807e+06
599,4.24788e+06
600,4.2477e+06
601,4.24751e+06
602,4.24732e+06
603,4.24714e+06
604,4.24695e+06
605,4.24677e+06
606,4.24659e+06
607,4.24641e+06
608,4.24622e+06
609,4.24604e+06
610,4.24586e+06
611,4.24569e+06
612,4.24551e+06
613,4.24533e+06
614,4.24515e+06
615,4.24498e+06
616,4.2448e+06
617,4.24463e+06
618,4.24445e+06
619,4.24428e+06
620,4.24411e+06
621,4.24394e+06
622,4.24376e+06
623,4.24359e+06
624,4.24342e+06
625,4.24326e+06
626,4.24309e+06
627,4.24292e+06
628,4.24275e+06
629,4.24259e+06
630,4.24242e+06
631,4.24225e+06
632,4.24209e+06
633,4.24193e+06
634,4.24176e+06
635,4.2416e+06
636,4.24144e+06
637,4.24128e+06
638,4.24112e+06
639,4.24096e+06
640,4.2408e+06
641,4.24064e+06
642,4.24048e+06
643,4.24032e+06
644,4.24017e+06
645,4.24001e+06
646,4.23985e+06
647,4.2397e+06
648,4.23954e+06
649,4.23939e+06
650,4.23924e+06
651,4.23908e+06
652,4.23893e+06
653,4.23878e+06
654,4.23863e+06
655,4.23848e+06
656,4.23833e+06
657,4.23818e+06
658,4.23803e+06
659,4.23788e+06
660,4.23773e+06
661,4.23759e+06
662,4.23744e+06
663,4.23729e+06
664,4.23715e+06
665,4.237e+06
666,4.23686e+06
667,4.23671e+06
668,4.23657e+06
669,4.23643e+06
670,4.23629e+06
671,4.23614e+06
672,4.236e+06
673,4.23586e+06
674,4.23572e+06
675,4.23558e+06
676,4.23544e+06
677,4.2353e+06
678,4.23516e+06
679,4.23503e+06
680,4.23489e+06
681,4.23475e+06
682,4.23462e+06
683,4.23448e+06
684,4.23434e+06
685,4.23421e+06
686,4.23408e+06
687,4.23394e+06
688,4.23381e+06
689,4.23367e+06
690,4.23354e+06
691,4.23341e+06
692,4.23328e+06
693,4.23315e+06
694,4.23302e+06
695,4.23289e+06
696,4.23276e+06
697,4.23263e+06
698,4.2325e+06
699,4.23237e+06
700,4.23224e+06
701,4.23211e+06
702,4.23198e+06
703,4.23186e+06
704,4.23173e+06
705,4.23161e+06
706,4.23148e+06
707,4.23135e+06
708,4.23123e+06
709,4.23111e+06
710,4.23098e+06
711,4.23086e+06
712,4.23074e+06
713,4.23061e+06
714,4.23049e+06
715,4.23037e+06
716,4.23025e+06
717,4.23013e+06
718,4.23e+06
719,4.22988e+06
720,4.22976e+06
721,4.22965e+06
722,4.22953e+06
723,4.22941e+06
724,4.22929e+06
725,4.22917e+06
726,4.22905e+06
727,4.22894e+06
728,4.22882e+06
729,4.2287e+06
730,4.22859e+06
731,4.22847e+06
732,4.22836e+06
733,4.22824e+06
734,4.22813e+06
735,4.22801e+06
736,4.2279e+06
737,4.22778e+06
738,4.22767e+06
739,4.22756e+06
740,4.22745e+06
741,4.22733e+06
742,4.22722e+06
743,4.22711e+06
744,4.227e+06
745,4.22689e+06
746,4.22678e+06
747,4.22667e+06
748,4.22656e+06
749,4.22645e+06
750,4.22634e+06
751,4.22623e+06
752,4.22612e+06
753,4.22602e+06
754,4.22591e+06
755,4.2258e+06
756,4.22569e+06
757,4.22559e+06
758,4.22548e+06
759,4.22537e+06
760,4.22527e+06
761,4.22516e+06
762,4.22506e+06
763,4.22495e+06
764,4.22485e+06
765,4.22474e+06
766,4.22464e+06
767,4.22454e+06
768,4.22443e+06
769,4.22433e+06
770,4.22423e+06
771,4.22413e+06
772,4.22402e+06
773,4.22392e+06
774,4.22382e+06
775,4.22372e+06
776,4.22362e+06
777,4.22352e+06
778,4.22342e+06
779,4.22332e+06
780,4.22322e+06
781,4.22312e+06
782,4.22302e+06
783,4.22292e+06
784,4.22282e+06
785,4.22272e+06
786,4.22263e+06
787,4.22253e+06
788,4.22243e+06
789,4.22233e+06
790,4.22224e+06
791,4.22214e+06
792,4.22204e+06
793,4.22195e+06
794,4.22185e+06
795,4.22176e+06
796,4.22166e+06
797,4.22157e+06
798,4.22147e+06
799,4.22138e+06
800,4.22128e+06
801,4.22119e+06
802,4.2211e+06
803,4.221e+06
804,4.22091e+06
805,4.22082e+06
806,4.22072e+06
807,4.22063e+06
808,4.22054e+06
809,4.22045e+06
810,4.22035e+06
811,4.22026e+06
812,4.22017e+06
813,4.22008e+06
814,4.21999e+06
815,4.2199e+06
816,4.21981e+06
817,4.21972e+06
818,4.21963e+06
819,4.21954e+06
820,4.21945e+06
821,4.21936e+06
822,4.21927e+06
823,4.21919e+06
824,4.2191e+06
825,4.21901e+06
826,4.21892e+06
827,4.21883e+06
828,4.21875e+06
829,4.21866e+06
830,4.21857e+06
831,4.21849e+06
832,4.2184e+06
833,4.21831e+06
834,4.21823e+06
835,4.21814e+06
836,4.21806e+06
837,4.21797e+06
838,4.21789e+06
839,4.2178e+06
840,4.21772e+06
841,4.21763e+06
842,4.21755e+06
843,4.21746e+06
844,4.21738e+06
845,4.2173e+06
846,4.21721e+06
847,4.21713e+06
848,4.21705e+06
849,4.21696e+06
850,4.21688e+06
851,4.2168e+06
852,4.21672e+06
853,4.21663e+06
854,4.21655e+06
855,4.21647e+06
856,4.21639e+06
857,4.21631e+06
858,4.21623e+06
859,4.21615e+06
860,4.21607e+06
861,4.21599e+06
862,4.21591e+06
863,4.21583e+06
864,4.21575e+06
865,4.21567e+06
866,4.21559e+06
867,4.21551e+06
868,4.21543e+06
869,4.21535e+06
870,4.21527e+06
871,4.21519e+06
872,4.21512e+06
873,4.21504e+06
874,4.21496e+06
875,4.21488e+06
876,4.2148e+06
877,4.21473e+06
878,4.21465e+06
879,4.21457e+06
880,4.2145e+06
881,4.21442e+06
882,4.21434e+06
883,4.21427e+06
884,4.21419e+06
885,4.21412e+06
886,4.21404e+06
887,4.21396e+06
888,4.21389e+06
889,4.21381e+06
890,4.21374e+06
891,4.21366e+06
892,4.21359e+06
893,4.21352e+06
894,4.21344e+06
895,4.21337e+06
896,4.21329e+06
897,4.21322e+06
898,4.21315e+06
899,4.21307e+06
900,4.213e+06
901,4.21293e+06
902,4.21285e+06
903,4.21278e+06
904,4.21271e+06
905,4.21264e+06
906,4.21256e+06
907,4.21249e+06
908,4.21242e+06
909,4.21235e+06
910,4.21228e+06
911,4.21221e+06
912,4.21213e+06
913,4.21206e+06
914,4.21199e+06
915,4.21192e+06
916,4.21185e+06
917,4.21178e+06
918,4.21171e+06
919,4.21164e+06
920,4.21157e+06
921,4.2115e+06
922,4.21143e+06
923,4.21136e+06
924,4.21129e+06
925,4.21122e+06
926,4.21115e+06
927,4.21108e+06
928,4.21102e+06
929,4.21095e+06
930,4.21088e+06
931,4.21081e+06
932,4.21074e+06
933,4.21067e+06
934,4.21061e+06
935,4.21054e+06
936,4.21047e+06
937,4.2104e+06
938,4.21034e+06
939,4.21027e+06
940,4.2102e+06
941,4.21013e+06
942,4.21007e+06
943,4.21e+06
944,4.20994e+06
945,4.20987e+06
946,4.2098e+06
947,4.20974e+06
948,4.20967e+06
949,4.2096e+06
950,4.20954e+06
951,4.20947e+06
952,4.20941e+06
953,4.20934e+06
954,4.20928e+06
955,4.20921e+06
956,4.20915e+06
957,4.20908e+06
958,4.20902e+06
959,4.20896e+06
960,4.20889e+06
961,4.20883e+06
962,4.20876e+06
963,4.2087e+06
964,4.20864e+06
965,4.20857e+06
966,4.20851e+06
967,4.20844e+06
968,4.20838e+06
969,4.20832e+06
970,4.20826e+06
971,4.20819e+06
972,4.20813e+06
973,4.20807e+06
974,4.20801e+06
975,4.20794e+06
976,4.20788e+06
977,4.20782e+06
978,4.20776e+06
979,4.20769e+06
980,4.20763e+06
981,4.20757e+06
982,4.20751e+06
983,4.20745e+06
984,4.20739e+06
985,4.20733e+06
986,4.20727e+06
987,4.2072e+06
988,4.20714e+06
989,4.20708e+06
990,4.20702e+06
991,4.20696e+06
992,4.2069e+06
993,4.20684e+06
994,4.20678e+06
995,4.20672e+06
996,4.20666e+06
997,4.2066e+06
998,4.20654e+06
999,4.20648e+06
1000,4.20642e+06
1001,4.20637e+06
1002,4.20631e+06
1003,4.20625e+06
1004,4.20619e+06
1005,4.20613e+06
1006,4.20607e+06
1007,4.20601e+06
1008,4.20595e+06
1009,4.2059e+06
1010,4.20584e+06
1011,4.20578e+06
1012,4.20572e+06
1013,4.20566e+06
1014,4.20561e+06
1015,4.20555e+06
1016,4.20549e+06
1017,4.20543e+06
1018,4.20538e+06
1019,4.20532e+06
1020,4.20526e+06
1021,4.20521e+06
1022,4.20515e+06
1023,4.20509e+06
1024,4.20504e+06
1025,4.20498e+06
1026,4.20492e+06
1027,4.20487e+06
1028,4.20481e+06
1029,4.20475e+06
1030,4.2047e+06
1031,4.20464e+06
1032,4.20459e+06
1033,4.20453e+06
1034,4.20447e+06
1035,4.20442e+06
1036,4.20436e+06
1037,4.20431e+06
1038,4.20425e+06
1039,4.2042e+06
1040,4.20414e+06
1041,4.20409e+06
1042,4.20403e+06
1043,4.20398e+06
1044,4.20392e+06
1045,4.20387e+06
1046,4.20382e+06
1047,4.20376e+06
1048,4.20371e+06
1049,4.20365e+06
1050,4.2036e+06
1051,4.20355e+06
1052,4.20349e+06
1053,4.20344e+06
1054,4.20338e+06
1055,4.20333e+06
1056,4.20328e+06
1057,4.20322e+06
1058,4.20317e+06
1059,4.20312e+06
1060,4.20306e+06
1061,4.20301e+06
1062,4.20296e+06
1063,4.20291e+06
1064,4.20285e+06
1065,4.2028e+06
1066,4.20275e+06
1067,4.2027e+06
1068,4.20264e+06
1069,4.20259e+06
1070,4.20254e+06
1071,4.20249e+06
1072,4.20244e+06
1073,4.20238e+06
1074,4.20233e+06
1075,4.20228e+06
1076,4.20223e+06
1077,4.20218e+06
1078,4.20213e+06
1079,4.20207e+06
1080,4.20202e+06
1081,4.20197e+06
1082,4.20192e+06
1083,4.20187e+06
1084,4.20182e+06
1085,4.20177e+06
1086,4.20172e+06
1087,4.20167e+06
1088,4.20162e+06
1089,4.20157e+06
1090,4.20152e+06
1091,4.20147e+06
1092,4.20142e+06
1093,4.20137e+06
1094,4.20132e+06
1095,4.20127e+06
1096,4.20122e+06
1097,4.20117e+06
1098,4.20112e+06
1099,4.20107e+06
1100,4.20102e+06
1101,4.20097e+06
1102,4.20092e+06
1103,4.20087e+06
1104,4.20082e+06
1105,4.20077e+06
1106,4.20072e+06
1107,4.20067e+06
1108,4.20063e+06
1109,4.20058e+06
1110,4.20053e+06
1111,4.20048e+06
1112,4.20043e+06
1113,4.20038e+06
1114,4.20033e+06
1115,4.20029e+06
1116,4.20024e+06
1117,4.20019e+06
1118,4.20014e+06
1119,4.20009e+06
1120,4.20005e+06
1121,4.2e+06
1122,4.19995e+06
1123,4.1999e+06
1124,4.19986e+06
1125,4.19981e+06
1126,4.19976e+06
1127,4.19971e+06
1128,4.19967e+06
1129,4.19962e+06
1130,4.19957e+06
1131,4.19953e+06
1132,4.19948e+06
1133,4.19943e+06
1134,4.19939e+06
1135,4.19934e+06
1136,4.19929e+06
1137,4.19925e+06
1138,4.1992e+06
1139,4.19915e+06
1140,4.19911e+06
1141,4.19906e+06
1142,4.19901e+06
1143,4.19897e+06
1144,4.19892e+06
1145,4.19888e+06
1146,4.19883e+06
1147,4.19878e+06
1148,4.19874e+06
1149,4.19869e+06
1150,4.19865e+06
1151,4.1986e+06
1152,4.19856e+06
1153,4.19851e+06
1154,4.19847e+06
1155,4.19842e+06
1156,4.19838e+06
1157,4.19833e+06
1158,4.19829e+06
1159,4.19824e+06
1160,4.1982e+06
1161,4.19815e+06
1162,4.19811e+06
1163,4.19806e+06
1164,4.19802e+06
1165,4.19797e+06
1166,4.19793e+06
1167,4.19789e+06
1168,4.19784e+06
1169,4.1978e+06
1170,4.19775e+06
1171,4.19771e+06
1172,4.19766e+06
1173,4.19762e+06
1174,4.19758e+06
1175,4.19753e+06
1176,4.19749e+06
1177,4.19745e+06
1178,4.1974e+06
1179,4.19736e+06
1180,4.19732e+06
1181,4.19727e+06
1182,4.19723e+06
1183,4.19719e+06
1184,4.19714e+06
1185,4.1971e+06
1186,4.19706e+06
1187,4.19701e+06
1188,4.19697e+06
1189,4.19693e+06
1190,4.19688e+06
1191,4.19684e+06
1192,4.1968e+06
1193,4.19676e+06
1194,4.19671e+06
1195,4.19667e+06
1196,4.19663e+06
1197,4.19659e+06
1198,4.19655e+06
1199,4.1965e+06
1200,4.19646e+06
1201,4.19642e+06
1202,4.19638e+06
1203,4.19634e+06
1204,4.19629e+06
1205,4.19625e+06
1206,4.19621e+06
1207,4.19617e+06
1208,4.19613e+06
1209,4.19609e+06
1210,4.19604e+06
1211,4.196e+06
1212,4.19596e+06
1213,4.19592e+06
1214,4.19588e+06
1215,4.19584e+06
1216,4.1958e+06
1217,4.19576e+06
1218,4.19571e+06
1219,4.19567e+06
1220,4.19563e+06
1221,4.19559e+06
1222,4.19555e+06
1223,4.19551e+06
1224,4.19547e+06
1225,4.19543e+06
1226,4.19539e+06
1227,4.19535e+06
1228,4.19531e+06
1229,4.19527e+06
1230,4.19523e+06
1231,4.19519e+06
1232,4.19515e+06
1233,4.19511e+06
1234,4.19507e+06
1235,4.19503e+06
1236,4.19499e+06
1237,4.19495e+06
1238,4.19491e+06
1239,4.19487e+06
1240,4.19483e+06
1241,4.19479e+06
1242,4.19475e+06
1243,4.19471e+06
1244,4.19467e+06
1245,4.19463e+06
1246,4.19459e+06
1247,4.19455e+06
1248,4.19451e+06
1249,4.19447e+06
1250,4.19444e+06
1251,4.1944e+06
1252,4.19436e+06
1253,4.19432e+06
1254,4.19428e+06
1255,4.19424e+06
1256,4.1942e+06
1257,4.19416e+06
1258,4.19413e+06
1259,4.19409e+06
1260,4.19405e+06
1261,4.19401e+06
1262,4.19397e+06
1263,4.19393e+06
1264,4.1939e+06
1265,4.19386e+06
1266,4.19382e+06
1267,4.19378e+06
1268,4.19374e+06
1269,4.1937e+06
1270,4.19367e+06
1271,4.19363e+06
1272,4.19359e+06
1273,4.19355e+06
1274,4.19352e+06
1275,4.19348e+06
1276,4.19344e+06
1277,4.1934e+06
1278,4.19337e+06
1279,4.19333e+06
1280,4.19329e+06
1281,4.19325e+06
1282,4.19322e+06
1283,4.19318e+06
1284,4.19314e+06
1285,4.1931e+06
1286,4.19307e+06
1287,4.19303e+06
1288,4.19299e+06
1289,4.19296e+06
1290,4.19292e+06
1291,4.19288e+06
1292,4.19285e+06
1293,4.19281e+06
1294,4.19277e+06
1295,4.19274e+06
1296,4.1927e+06
1297,4.19266e+06
1298,4.19263e+06
1299,4.19259e+06
1300,4.19255e+06
1301,4.19252e+06
1302,4.19248e+06
1303,4.19245e+06
1304,4.19241e+06
1305,4.19237e+06
1306,4.19234e+06
1307,4.1923e+06
1308,4.19227e+06
1309,4.19223e+06
1310,4.19219e+06
1311,4.19216e+06
1312,4.19212e+06
1313,4.19209e+06
1314,4.19205e+06
1315,4.19202e+06
1316,4.19198e+06
1317,4.19194e+06
1318,4.19191e+06
1319,4.19187e+06
1320,4.19184e+06
1321,4.1918e+06
1322,4.19177e+06
1323,4.19173e+06
1324,4.1917e+06
1325,4.19166e+06
1326,4.19163e+06
1327,4.19159e+06
1328,4.19156e+06
1329,4.19152e+06
1330,4.19149e+06
1331,4.19145e+06
1332,4.19142e+06
1333,4.19138e+06
1334,4.19135e+06
1335,4.19131e+06
1336,4.19128e+06
1337,4.19125e+06
1338,4.19121e+06
1339,4.19118e+06
1340,4.19114e+06
1341,4.19111e+06
1342,4.19107e+06
1343,4.19104e+06
1344,4.19101e+06
1345,4.19097e+06
1346,4.19094e+06
1347,4.1909e+06
1348,4.19087e+06
1349,4.19084e+06
1350,4.1908e+06
1351,4.19077e+06
1352,4.19073e+06
1353,4.1907e+06
1354,4.19067e+06
1355,4.19063e+06
1356,4.1906e+06
1357,4.19057e+06
1358,4.19053e+06
1359,4.1905e+06
1360,4.19047e+06
1361,4.19043e+06
1362,4.1904e+06
